LRcode,leerresultaten,LDcode,leerdoelen,niveau,niveau_omschrijving,OLOD
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00306,Kan geïdentificeerde behoeften vertalen naar functionele requirements voor complexe opdracht binnen het expertisegebied.,T,Toepassen,Functional Analysis   (TIAO)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00306,Kan geïdentificeerde behoeften vertalen naar functionele requirements voor complexe opdracht binnen het expertisegebied.,T,Toepassen,Functional Analysis   (VC)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00318,Kan het administratieve luik van een onderneming behartigen.,T,Toepassen,Business Start Up IT   (TI)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00318,Kan het administratieve luik van een onderneming behartigen.,T,Toepassen,Business Start Up IT   (TIAO)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00318,Kan het administratieve luik van een onderneming behartigen.,T,Toepassen,Business Start Up IT   (VC)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00320,Kan het begrip customer journey toelichten.,01,Algemeen,Business analysis   (IC)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00320,Kan het begrip customer journey toelichten.,WI,Weten inzien,Business analysis   (TI)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00320,Kan het begrip customer journey toelichten.,WI,Weten inzien,Business analysis   (TIAO)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00320,Kan het begrip customer journey toelichten.,WI,Weten inzien,Business analysis   (VC)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00320,Kan het begrip customer journey toelichten.,WI,Weten inzien,Business analysis (English taught)  (TI)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00321,Kan het begrip servicekataloog en SLA situeren.,WI,Weten inzien,IT2Business   (TI)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00321,Kan het begrip servicekataloog en SLA situeren.,WI,Weten inzien,IT2Business   (TIAO)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00321,Kan het begrip servicekataloog en SLA situeren.,WI,Weten inzien,IT2Business   (VC)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00321,Kan het begrip servicekataloog en SLA situeren.,WI,Weten inzien,IT2Business (English taught)   (TI)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00323,Kan het belang en de opbouw van klantenwaarde beschrijven en toepassen.,T,Toepassen,Business & Management   (TI)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00323,Kan het belang en de opbouw van klantenwaarde beschrijven en toepassen.,T,Toepassen,Business & Management   (TIAO)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00323,Kan het belang en de opbouw van klantenwaarde beschrijven en toepassen.,T,Toepassen,Business & Management   (VC)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00324,Kan het belang en de werking van de continuïteitskring beschrijven en toepassen.,WI,Weten inzien,Business & Management   (TI)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00324,Kan het belang en de werking van de continuïteitskring beschrijven en toepassen.,WI,Weten inzien,Business & Management   (TIAO)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00324,Kan het belang en de werking van de continuïteitskring beschrijven en toepassen.,WI,Weten inzien,Business & Management   (VC)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00325,Kan het belang van analyse in een (ICT-) project toelichten.,WI,Weten inzien,Functional Analysis   (TI)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00325,Kan het belang van analyse in een (ICT-) project toelichten.,WI,Weten inzien,Functional Analysis   (TIAO)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00325,Kan het belang van analyse in een (ICT-) project toelichten.,WI,Weten inzien,Functional Analysis   (VC)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00328,Kan het belang van strategiekeuze en opvolging bespreken en toepassen.,T,Toepassen,Business & Management   (TI)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00328,Kan het belang van strategiekeuze en opvolging bespreken en toepassen.,T,Toepassen,Business & Management   (TIAO)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00328,Kan het belang van strategiekeuze en opvolging bespreken en toepassen.,T,Toepassen,Business & Management   (VC)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00329,Kan het belang van testen binnen de analysefase toelichten.,WI,Weten inzien,Functional Analysis   (TI)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00329,Kan het belang van testen binnen de analysefase toelichten.,WI,Weten inzien,Functional Analysis   (TIAO)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00329,Kan het belang van testen binnen de analysefase toelichten.,WI,Weten inzien,Functional Analysis   (VC)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00330,Kan het belang van testen in de lifecycle van een (ICT)-project toelichten.,T,Toepassen,Functional Analysis   (TI)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00330,Kan het belang van testen in de lifecycle van een (ICT)-project toelichten.,T,Toepassen,Functional Analysis   (TIAO)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00330,Kan het belang van testen in de lifecycle van een (ICT)-project toelichten.,T,Toepassen,Functional Analysis   (VC)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00333,Kan het opstarten van een zelfstandige activiteit financieel kaderen.,T,Toepassen,Business Start Up IT   (TI)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00333,Kan het opstarten van een zelfstandige activiteit financieel kaderen.,T,Toepassen,Business Start Up IT   (TIAO)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00333,Kan het opstarten van een zelfstandige activiteit financieel kaderen.,T,Toepassen,Business Start Up IT   (VC)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00339,Kan in een ERP omgeving software ontwikkelen die communiceert met de onderliggende database.,T,Toepassen,Software Development in ERP I   (TI)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00339,Kan in een ERP omgeving software ontwikkelen die communiceert met de onderliggende database.,T,Toepassen,Software Development in ERP I   (TIAO)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00339,Kan in een ERP omgeving software ontwikkelen die communiceert met de onderliggende database.,T,Toepassen,Software Development in ERP I   (VC)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00346,Kan investeringen beoordelen onder andere aan de hand van cashflowberekening.,T,Toepassen,Costing   (TI)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00346,Kan investeringen beoordelen onder andere aan de hand van cashflowberekening.,T,Toepassen,Costing   (TIAO)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00346,Kan investeringen beoordelen onder andere aan de hand van cashflowberekening.,T,Toepassen,Costing   (VC)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00352,Kan Maatschappelijk Verantwoord Ondernemen of MVO beschrijven en toepassen op alle domeinen van een organisatie.,T,Toepassen,Business & Management   (TI)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00352,Kan Maatschappelijk Verantwoord Ondernemen of MVO beschrijven en toepassen op alle domeinen van een organisatie.,T,Toepassen,Business & Management   (TIAO)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00352,Kan Maatschappelijk Verantwoord Ondernemen of MVO beschrijven en toepassen op alle domeinen van een organisatie.,T,Toepassen,Business & Management   (VC)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00353,"Kan master data voor de modules SAP FI, SD en MM opzetten.",WI,Weten inzien,Business Processes Advanced & Business Intelligence   (TI)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00353,"Kan master data voor de modules SAP FI, SD en MM opzetten.",WI,Weten inzien,Business Processes Advanced & Business Intelligence   (TIAO)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00353,"Kan master data voor de modules SAP FI, SD en MM opzetten.",WI,Weten inzien,Business Processes Advanced & Business Intelligence   (VC)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00360,Kan modulair programmeren in een ERP omgeving.,T,Toepassen,Software Development in ERP I   (TI)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00360,Kan modulair programmeren in een ERP omgeving.,T,Toepassen,Software Development in ERP I   (TIAO)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00360,Kan modulair programmeren in een ERP omgeving.,T,Toepassen,Software Development in ERP I   (VC)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00367,Kan niet-functionele vereisten beschrijven via indicator/meetvoorschrift/norm (in groep) voor complexe opdracht.,IN,Integreren,Functional Analysis   (TI)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00367,Kan niet-functionele vereisten beschrijven via indicator/meetvoorschrift/norm (in groep) voor complexe opdracht.,IN,Integreren,Functional Analysis   (TIAO)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00367,Kan niet-functionele vereisten beschrijven via indicator/meetvoorschrift/norm (in groep) voor complexe opdracht.,IN,Integreren,Functional Analysis   (VC)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00368,Kan niet-functionele vereisten beschrijven via indicator/meetvoorschrift/norm (individueel).,T,Toepassen,Functional Analysis   (TI)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00368,Kan niet-functionele vereisten beschrijven via indicator/meetvoorschrift/norm (individueel).,T,Toepassen,Functional Analysis   (TIAO)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00368,Kan niet-functionele vereisten beschrijven via indicator/meetvoorschrift/norm (individueel).,T,Toepassen,Functional Analysis   (VC)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00369,Kan object georiënteerd programmeren in een ERP omgeving.,T,Toepassen,Software Development in ERP I   (TI)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00369,Kan object georiënteerd programmeren in een ERP omgeving.,T,Toepassen,Software Development in ERP I   (TIAO)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00369,Kan object georiënteerd programmeren in een ERP omgeving.,T,Toepassen,Software Development in ERP I   (VC)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00371,"Kan op basis van een financiële situatie de ratio's liquiditeit, solvabiliteit en rentabiliteit opstellen, uitleggen en berekenen.",WI,Weten inzien,Costing   (TI)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00371,"Kan op basis van een financiële situatie de ratio's liquiditeit, solvabiliteit en rentabiliteit opstellen, uitleggen en berekenen.",WI,Weten inzien,Costing   (TIAO)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00371,"Kan op basis van een financiële situatie de ratio's liquiditeit, solvabiliteit en rentabiliteit opstellen, uitleggen en berekenen.",WI,Weten inzien,Costing   (VC)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00374,Kan op een professionele manier advies formuleren en overbrengen aangepast aan het doelpubliek.,01,Algemeen,Real-life Integrated Software Engineering (IC)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00374,Kan op een professionele manier advies formuleren en overbrengen aangepast aan het doelpubliek.,IN,Integreren,Data Engineering Project II   (TI)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00374,Kan op een professionele manier advies formuleren en overbrengen aangepast aan het doelpubliek.,IN,Integreren,Data Engineering Project II   (TIAO)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00374,Kan op een professionele manier advies formuleren en overbrengen aangepast aan het doelpubliek.,IN,Integreren,Data Engineering Project II   (VC)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00374,Kan op een professionele manier advies formuleren en overbrengen aangepast aan het doelpubliek.,IN,Integreren,Data Engineering Project II OP  (TILE)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00374,Kan op een professionele manier advies formuleren en overbrengen aangepast aan het doelpubliek.,IN,Integreren,DevOps Project: Development   (TI)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00374,Kan op een professionele manier advies formuleren en overbrengen aangepast aan het doelpubliek.,IN,Integreren,DevOps Project: Development   (TIAO)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00374,Kan op een professionele manier advies formuleren en overbrengen aangepast aan het doelpubliek.,IN,Integreren,DevOps Project: Development   (VC)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00374,Kan op een professionele manier advies formuleren en overbrengen aangepast aan het doelpubliek.,IN,Integreren,DevOps project: Development OP   (TIAO)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00374,Kan op een professionele manier advies formuleren en overbrengen aangepast aan het doelpubliek.,IN,Integreren,DevOps Project: Operations   (TI)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00374,Kan op een professionele manier advies formuleren en overbrengen aangepast aan het doelpubliek.,IN,Integreren,DevOps Project: Operations   (TIAO)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00374,Kan op een professionele manier advies formuleren en overbrengen aangepast aan het doelpubliek.,IN,Integreren,DevOps project: Operations OP   (TILE)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00374,Kan op een professionele manier advies formuleren en overbrengen aangepast aan het doelpubliek.,IN,Integreren,Project e-Business   (TI)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00374,Kan op een professionele manier advies formuleren en overbrengen aangepast aan het doelpubliek.,IN,Integreren,Project e-Business   (TIAO)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00374,Kan op een professionele manier advies formuleren en overbrengen aangepast aan het doelpubliek.,IN,Integreren,Project e-Business   (VC)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00374,Kan op een professionele manier advies formuleren en overbrengen aangepast aan het doelpubliek.,IN,Integreren,Project e-Business OP   (TILE)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00374,Kan op een professionele manier advies formuleren en overbrengen aangepast aan het doelpubliek.,IN,Integreren,Real-life Integrated Software Engineering  (TI)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00374,Kan op een professionele manier advies formuleren en overbrengen aangepast aan het doelpubliek.,IN,Integreren,Real-life Integrated Software Engineering  (TIAO)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00374,Kan op een professionele manier advies formuleren en overbrengen aangepast aan het doelpubliek.,IN,Integreren,Real-life Integrated Software Engineering  (VC)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00374,Kan op een professionele manier advies formuleren en overbrengen aangepast aan het doelpubliek.,IN,Integreren,Real-life Integrated Software Engineering (English taught) (TI)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00374,Kan op een professionele manier advies formuleren en overbrengen aangepast aan het doelpubliek.,IN,Integreren,Real-life Integrated Software Engineering (VT)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00374,Kan op een professionele manier advies formuleren en overbrengen aangepast aan het doelpubliek.,IN,Integreren,Real-life Integrated Software Engineering (VTAO)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00374,Kan op een professionele manier advies formuleren en overbrengen aangepast aan het doelpubliek.,IN,Integreren,Real-life Integrated Software Engineering (VTVC)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00384,Kan over bedrijfskundige onderwerpen professioneel communiceren.,T,Toepassen,Business & Management   (TI)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00384,Kan over bedrijfskundige onderwerpen professioneel communiceren.,T,Toepassen,Business & Management   (TIAO)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00384,Kan over bedrijfskundige onderwerpen professioneel communiceren.,T,Toepassen,Business & Management   (VC)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00389,"Kan projectmethodologie toepassen en voor een eenvoudig project een plan van aanpak, projectplan en risicoanalyse opstellen.",T,Toepassen,IT2Business   (TI)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00389,"Kan projectmethodologie toepassen en voor een eenvoudig project een plan van aanpak, projectplan en risicoanalyse opstellen.",T,Toepassen,IT2Business   (TIAO)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00389,"Kan projectmethodologie toepassen en voor een eenvoudig project een plan van aanpak, projectplan en risicoanalyse opstellen.",T,Toepassen,IT2Business   (VC)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00389,"Kan projectmethodologie toepassen en voor een eenvoudig project een plan van aanpak, projectplan en risicoanalyse opstellen.",T,Toepassen,IT2Business (English taught)   (TI)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00398,Kan services ontwikkelen in een ERP omgeving.,T,Toepassen,ERP System Configuration   (TI)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00398,Kan services ontwikkelen in een ERP omgeving.,T,Toepassen,ERP System Configuration   (TIAO)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00398,Kan services ontwikkelen in een ERP omgeving.,T,Toepassen,ERP System Configuration   (VC)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00398,Kan services ontwikkelen in een ERP omgeving.,T,Toepassen,Software Development in ERP II   (TI)
